============================================================
Bolsa de Arte — Coletor de Cotações
Início: 21/03/2026 19:46:14
============================================================
DB atual: 0 cotações
  Modo: varredura completa | Início: pág 1
  Pág   585 | +12 novos | Total novo: 7008
  Pág   586 | +12 novos | Total novo: 7020
  Pág   587 | +12 novos | Total novo: 7032
  Pág   588 | +12 novos | Total novo: 7044
  Pág   589 | +12 novos | Total novo: 7056
  Pág   590 | +12 novos | Total novo: 7068
  Pág   591 | +12 novos | Total novo: 7080
  Pág   592 | +12 novos | Total novo: 7092
  Pág   593 | +12 novos | Total novo: 7104
  Pág   594 | +12 novos | Total novo: 7116
  Pág   595 | +12 novos | Total novo: 7128
  Pág   596 | +12 novos | Total novo: 7140
  Pág   597 | +12 novos | Total novo: 7152
  Pág   598 | +12 novos | Total novo: 7164
  Pág   599 | +12 novos | Total novo: 7176
  Pág   600 | +12 novos | Total novo: 7188
  Pág   601 | +12 novos | Total novo: 7200
  Pág   602 | +12 novos | Total novo: 7212
  Pág   603 | +12 novos | Total novo: 7224
  Pág   604 | +12 novos | Total novo: 7236
  Pág   605 | +12 novos | Total novo: 7248
  Pág   606 | +12 novos | Total novo: 7260
  Pág   607 | +12 novos | Total novo: 7272
  Pág   608 | +12 novos | Total novo: 7284
  Pág   609 | +12 novos | Total novo: 7296
  Pág   610 | +12 novos | Total novo: 7308
  Pág   611 | +12 novos | Total novo: 7320
  Pág   612 | +12 novos | Total novo: 7332
  Pág   613 | +12 novos | Total novo: 7344
  Pág   614 | +12 novos | Total novo: 7356
  Pág   615 | +12 novos | Total novo: 7368
  Pág   616 | +12 novos | Total novo: 7380
  Pág   617 | +12 novos | Total novo: 7392
  Pág   618 | +12 novos | Total novo: 7404
  Pág   619 | +12 novos | Total novo: 7416
  Pág   620 | +12 novos | Total novo: 7428
  Pág   621 | +12 novos | Total novo: 7440
  Pág   622 | +12 novos | Total novo: 7452
  Pág   623 | +12 novos | Total novo: 7464
  Pág   624 | +12 novos | Total novo: 7476
  Pág   625 | +12 novos | Total novo: 7488
  Pág   626 | +12 novos | Total novo: 7500
  Pág   627 | +12 novos | Total novo: 7512
  Pág   628 | +12 novos | Total novo: 7524
  Pág   629 | +12 novos | Total novo: 7536
  Pág   630 | +12 novos | Total novo: 7548
  Pág   631 | +12 novos | Total novo: 7560
  Pág   632 | +12 novos | Total novo: 7572
  Pág   633 | +12 novos | Total novo: 7584
  Pág   634 | +12 novos | Total novo: 7596
  Pág   635 | +12 novos | Total novo: 7608
  Pág   636 | +12 novos | Total novo: 7620
  Pág   637 | +12 novos | Total novo: 7632
  Pág   638 | +12 novos | Total novo: 7644
  Pág   639 | +12 novos | Total novo: 7656
  Pág   640 | +12 novos | Total novo: 7668
  Pág   641 | +12 novos | Total novo: 7680
  Pág   642 | +12 novos | Total novo: 7692
  Pág   643 | +12 novos | Total novo: 7704
  Pág   644 | +12 novos | Total novo: 7716
  Pág   645 | +12 novos | Total novo: 7728
  Pág   646 | +12 novos | Total novo: 7740
  Pág   647 | +12 novos | Total novo: 7752
  Pág   648 | +12 novos | Total novo: 7764
  Pág   649 | +12 novos | Total novo: 7776
  Pág   650 | +12 novos | Total novo: 7788
  Pág   651 | +12 novos | Total novo: 7800
  Pág   652 | +12 novos | Total novo: 7812
  Pág   653 | +12 novos | Total novo: 7824
  Pág   654 | +12 novos | Total novo: 7836
  Pág   655 | +12 novos | Total novo: 7848
  Pág   656 | +12 novos | Total novo: 7860
  Pág   657 | +12 novos | Total novo: 7872
  Pág   658 | +12 novos | Total novo: 7884
  Pág   659 | +12 novos | Total novo: 7896
  Pág   660 | +12 novos | Total novo: 7908
  Pág   661 | +12 novos | Total novo: 7920
  Pág   662 | +12 novos | Total novo: 7932
  Pág   663 | +12 novos | Total novo: 7944
  Pág   664 | +12 novos | Total novo: 7956
  Pág   665 | +12 novos | Total novo: 7968
  Pág   666 | +12 novos | Total novo: 7980
  Pág   667 | +12 novos | Total novo: 7992
  Pág   668 | +12 novos | Total novo: 8004
  Pág   669 | +12 novos | Total novo: 8016
  Pág   670 | +12 novos | Total novo: 8028
  Pág   671 | +12 novos | Total novo: 8040
  Pág   672 | +12 novos | Total novo: 8052
  Pág   673 | +12 novos | Total novo: 8064
  Pág   674 | +12 novos | Total novo: 8076
  Pág   675 | +12 novos | Total novo: 8088
  Pág   676 | +12 novos | Total novo: 8100
  Pág   677 | +12 novos | Total novo: 8112
  Pág   678 | +12 novos | Total novo: 8124
  Pág   679 | +12 novos | Total novo: 8136
  Pág   680 | +12 novos | Total novo: 8148
  Pág   681 | +12 novos | Total novo: 8160
  Pág   682 | +12 novos | Total novo: 8172
  Pág   683 | +12 novos | Total novo: 8184
  Pág   684 | +12 novos | Total novo: 8196
  Pág   685 | +12 novos | Total novo: 8208
  Pág   686 | +12 novos | Total novo: 8220
  [ERRO] pág 687: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
  Pág   688 | +12 novos | Total novo: 8232
  Pág   689 | +12 novos | Total novo: 8244
  Pág   690 | +12 novos | Total novo: 8256
  Pág   691 | +12 novos | Total novo: 8268
  Pág   692 | +12 novos | Total novo: 8280
  Pág   693 | +12 novos | Total novo: 8292
  Pág   694 | +12 novos | Total novo: 8304
  Pág   695 | +12 novos | Total novo: 8316
  Pág   696 | +12 novos | Total novo: 8328
  Pág   697 | +12 novos | Total novo: 8340
  Pág   698 | +12 novos | Total novo: 8352
  Pág   699 | +12 novos | Total novo: 8364
  Pág   700 | +12 novos | Total novo: 8376
  Pág   701 | +12 novos | Total novo: 8388
  Pág   702 | +12 novos | Total novo: 8400
  Pág   703 | +12 novos | Total novo: 8412
  Pág   704 | +12 novos | Total novo: 8424
  Pág   705 | +12 novos | Total novo: 8436
  Pág   706 | +12 novos | Total novo: 8448
  Pág   707 | +12 novos | Total novo: 8460
  Pág   708 | +12 novos | Total novo: 8472
  Pág   709 | +12 novos | Total novo: 8484
  Pág   710 | +12 novos | Total novo: 8496
  Pág   711 | +12 novos | Total novo: 8508
  Pág   712 | +12 novos | Total novo: 8520
  Pág   713 | +12 novos | Total novo: 8532
  Pág   714 | +12 novos | Total novo: 8544
  Pág   715 | +12 novos | Total novo: 8556
  Pág   716 | +12 novos | Total novo: 8568
  Pág   717 | +12 novos | Total novo: 8580
  Pág   718 | +12 novos | Total novo: 8592
  Pág   719 | +12 novos | Total novo: 8604
  Pág   720 | +12 novos | Total novo: 8616
  Pág   721 | +12 novos | Total novo: 8628
  Pág   722 | +12 novos | Total novo: 8640
  Pág   723 | +12 novos | Total novo: 8652
  Pág   724 | +12 novos | Total novo: 8664
  Pág   725 | +12 novos | Total novo: 8676
  Pág   726 | +12 novos | Total novo: 8688
  Pág   727 | +12 novos | Total novo: 8700
  Pág   728 | +12 novos | Total novo: 8712
  Pág   729 | +12 novos | Total novo: 8724
  Pág   730 | +12 novos | Total novo: 8736
  Pág   731 | +12 novos | Total novo: 8748
  Pág   732 | +12 novos | Total novo: 8760
  Pág   733 | +12 novos | Total novo: 8772
  Pág   734 | +12 novos | Total novo: 8784
  Pág   735 | +12 novos | Total novo: 8796
  Pág   736 | +12 novos | Total novo: 8808
  Pág   737 | +12 novos | Total novo: 8820
  Pág   738 | +12 novos | Total novo: 8832
  Pág   739 | +12 novos | Total novo: 8844
  Pág   740 | +12 novos | Total novo: 8856
  Pág   741 | +12 novos | Total novo: 8868
  Pág   742 | +12 novos | Total novo: 8880
  Pág   743 | +12 novos | Total novo: 8892
  Pág   744 | +12 novos | Total novo: 8904
  Pág   745 | +12 novos | Total novo: 8916
  Pág   746 | +12 novos | Total novo: 8928
  Pág   747 | +12 novos | Total novo: 8940
  Pág   748 | +12 novos | Total novo: 8952
  Pág   749 | +12 novos | Total novo: 8964
  Pág   750 | +12 novos | Total novo: 8976
  Pág   751 | +12 novos | Total novo: 8988
  Pág   752 | +12 novos | Total novo: 9000
  Pág   753 | +12 novos | Total novo: 9012
  Pág   754 | +12 novos | Total novo: 9024
  Pág   755 | +12 novos | Total novo: 9036
  Pág   756 | +12 novos | Total novo: 9048
  Pág   757 | +12 novos | Total novo: 9060
  Pág   758 | +12 novos | Total novo: 9072
  Pág   759 | +12 novos | Total novo: 9084
  Pág   760 | +12 novos | Total novo: 9096
  Pág   761 | +12 novos | Total novo: 9108
  Pág   762 | +12 novos | Total novo: 9120
  Pág   763 | +12 novos | Total novo: 9132
  Pág   764 | +12 novos | Total novo: 9144
  Pág   765 | +12 novos | Total novo: 9156
  Pág   766 | +12 novos | Total novo: 9168
  Pág   767 | +12 novos | Total novo: 9180
  Pág   768 | +12 novos | Total novo: 9192
  Pág   769 | +12 novos | Total novo: 9204
  Pág   770 | +12 novos | Total novo: 9216
  Pág   771 | +12 novos | Total novo: 9228
  Pág   772 | +12 novos | Total novo: 9240
  Pág   773 | +12 novos | Total novo: 9252
  Pág   774 | +12 novos | Total novo: 9264
  Pág   775 | +12 novos | Total novo: 9276
  Pág   776 | +12 novos | Total novo: 9288
  Pág   777 | +12 novos | Total novo: 9300
  Pág   778 | +12 novos | Total novo: 9312
  Pág   779 | +12 novos | Total novo: 9324
  Pág   780 | +12 novos | Total novo: 9336
  Pág   781 | +12 novos | Total novo: 9348
  Pág   782 | +12 novos | Total novo: 9360
  Pág   783 | +12 novos | Total novo: 9372
  Pág   784 | +12 novos | Total novo: 9384
  Pág   785 | +12 novos | Total novo: 9396
  Pág   786 | +12 novos | Total novo: 9408
  Pág   787 | +12 novos | Total novo: 9420
  Pág   788 | +12 novos | Total novo: 9432
  Pág   789 | +12 novos | Total novo: 9444
  Pág   790 | +12 novos | Total novo: 9456
  Pág   791 | +12 novos | Total novo: 9468
  Pág   792 | +12 novos | Total novo: 9480
  Pág   793 | +12 novos | Total novo: 9492
  Pág   794 | +12 novos | Total novo: 9504
  Pág   795 | +12 novos | Total novo: 9516
  Pág   796 | +12 novos | Total novo: 9528
  Pág   797 | +12 novos | Total novo: 9540
  Pág   798 | +12 novos | Total novo: 9552
  Pág   799 | +12 novos | Total novo: 9564
  Pág   800 | +12 novos | Total novo: 9576
  Pág   801 | +12 novos | Total novo: 9588
  Pág   802 | +12 novos | Total novo: 9600
  Pág   803 | +12 novos | Total novo: 9612
  Pág   804 | +12 novos | Total novo: 9624
  Pág   805 | +12 novos | Total novo: 9636
  Pág   806 | +12 novos | Total novo: 9648
  Pág   807 | +12 novos | Total novo: 9660
  Pág   808 | +12 novos | Total novo: 9672
  Pág   809 | +12 novos | Total novo: 9684
  Pág   810 | +12 novos | Total novo: 9696
  Pág   811 | +12 novos | Total novo: 9708
  Pág   812 | +12 novos | Total novo: 9720
  Pág   813 | +12 novos | Total novo: 9732
  Pág   814 | +12 novos | Total novo: 9744
  Pág   815 | +12 novos | Total novo: 9756
  Pág   816 | +12 novos | Total novo: 9768
  Pág   817 | +12 novos | Total novo: 9780
  Pág   818 | +12 novos | Total novo: 9792
  Pág   819 | +12 novos | Total novo: 9804
  Pág   820 | +12 novos | Total novo: 9816
  Pág   821 | +12 novos | Total novo: 9828
  Pág   822 | +12 novos | Total novo: 9840
  Pág   823 | +12 novos | Total novo: 9852
  Pág   824 | +12 novos | Total novo: 9864
  Pág   825 | +12 novos | Total novo: 9876
  Pág   826 | +12 novos | Total novo: 9888
  Pág   827 | +12 novos | Total novo: 9900
  Pág   828 | +12 novos | Total novo: 9912
  Pág   829 | +12 novos | Total novo: 9924
  Pág   830 | +12 novos | Total novo: 9936
  Pág   831 | +12 novos | Total novo: 9948
  Pág   832 | +12 novos | Total novo: 9960
  Pág   833 | +12 novos | Total novo: 9972
  Pág   834 | +12 novos | Total novo: 9984
  Pág   835 | +12 novos | Total novo: 9996
  Pág   836 | +12 novos | Total novo: 10008
  Pág   837 | +12 novos | Total novo: 10020
  Pág   838 | +12 novos | Total novo: 10032
  Pág   839 | +12 novos | Total novo: 10044
  Pág   840 | +12 novos | Total novo: 10056
  Pág   841 | +12 novos | Total novo: 10068
  Pág   842 | +12 novos | Total novo: 10080
  Pág   843 | +12 novos | Total novo: 10092
  Pág   844 | +12 novos | Total novo: 10104
  Pág   845 | +12 novos | Total novo: 10116
  Pág   846 | +12 novos | Total novo: 10128
  Pág   847 | +12 novos | Total novo: 10140
  Pág   848 | +12 novos | Total novo: 10152
  Pág   849 | +12 novos | Total novo: 10164
  Pág   850 | +12 novos | Total novo: 10176
  Pág   851 | +12 novos | Total novo: 10188
  Pág   852 | +12 novos | Total novo: 10200
  Pág   853 | +12 novos | Total novo: 10212
  Pág   854 | +12 novos | Total novo: 10224
  Pág   855 | +12 novos | Total novo: 10236
  Pág   856 | +12 novos | Total novo: 10248
  Pág   857 | +12 novos | Total novo: 10260
  Pág   858 | +12 novos | Total novo: 10272
  Pág   859 | +12 novos | Total novo: 10284
  Pág   860 | +12 novos | Total novo: 10296
  Pág   861 | +12 novos | Total novo: 10308
  Pág   862 | +12 novos | Total novo: 10320
  Pág   863 | +12 novos | Total novo: 10332
  Pág   864 | +12 novos | Total novo: 10344
  Pág   865 | +12 novos | Total novo: 10356
  Pág   866 | +12 novos | Total novo: 10368
  Pág   867 | +12 novos | Total novo: 10380
  Pág   868 | +12 novos | Total novo: 10392
  Pág   869 | +12 novos | Total novo: 10404
  Pág   870 | +12 novos | Total novo: 10416
  Pág   871 | +12 novos | Total novo: 10428
  Pág   872 | +12 novos | Total novo: 10440
  Pág   873 | +12 novos | Total novo: 10452
  Pág   874 | +12 novos | Total novo: 10464
  Pág   875 | +12 novos | Total novo: 10476
  Pág   876 | +12 novos | Total novo: 10488
  Pág   877 | +12 novos | Total novo: 10500
  Pág   878 | +12 novos | Total novo: 10512
  Pág   879 | +12 novos | Total novo: 10524
  Pág   880 | +12 novos | Total novo: 10536
  Pág   881 | +12 novos | Total novo: 10548
  Pág   882 | +12 novos | Total novo: 10560
  Pág   883 | +12 novos | Total novo: 10572
  Pág   884 | +12 novos | Total novo: 10584
  Pág   885 | +12 novos | Total novo: 10596
  Pág   886 | +12 novos | Total novo: 10608
  Pág   887 | +12 novos | Total novo: 10620
  Pág   888 | +12 novos | Total novo: 10632
  Pág   889 | +12 novos | Total novo: 10644
  Pág   890 | +12 novos | Total novo: 10656
  Pág   891 | +12 novos | Total novo: 10668
  Pág   892 | +12 novos | Total novo: 10680
  Pág   893 | +12 novos | Total novo: 10692
  Pág   894 | +12 novos | Total novo: 10704
  Pág   895 | +12 novos | Total novo: 10716
  Pág   896 | +12 novos | Total novo: 10728
  Pág   897 | +12 novos | Total novo: 10740
  Pág   898 | +12 novos | Total novo: 10752
  Pág   899 | +12 novos | Total novo: 10764
  Pág   900 | +12 novos | Total novo: 10776
  Pág   901 | +12 novos | Total novo: 10788
  Pág   902 | +12 novos | Total novo: 10800
  Pág   903 | +12 novos | Total novo: 10812
  Pág   904 | +12 novos | Total novo: 10824
  Pág   905 | +12 novos | Total novo: 10836
  Pág   906 | +12 novos | Total novo: 10848
  Pág   907 | +12 novos | Total novo: 10860
  Pág   908 | +12 novos | Total novo: 10872
  Pág   909 | +12 novos | Total novo: 10884
  Pág   910 | +12 novos | Total novo: 10896
  Pág   911 | +12 novos | Total novo: 10908
  Pág   912 | +12 novos | Total novo: 10920
  Pág   913 | +12 novos | Total novo: 10932
  Pág   914 | +12 novos | Total novo: 10944
  Pág   915 | +12 novos | Total novo: 10956
  Pág   916 | +12 novos | Total novo: 10968
  Pág   917 | +12 novos | Total novo: 10980
  Pág   918 | +12 novos | Total novo: 10992
  Pág   919 | +12 novos | Total novo: 11004
  Pág   920 | +12 novos | Total novo: 11016
  Pág   921 | +12 novos | Total novo: 11028
  Pág   922 | +12 novos | Total novo: 11040
  Pág   923 | +12 novos | Total novo: 11052
  Pág   924 | +12 novos | Total novo: 11064
  Pág   925 | +12 novos | Total novo: 11076
  Pág   926 | +12 novos | Total novo: 11088
  Pág   927 | +12 novos | Total novo: 11100
  Pág   928 | +12 novos | Total novo: 11112
  Pág   929 | +12 novos | Total novo: 11124
  Pág   930 | +12 novos | Total novo: 11136
  Pág   931 | +12 novos | Total novo: 11148
  Pág   932 | +12 novos | Total novo: 11160
  Pág   933 | +12 novos | Total novo: 11172
  Pág   934 | +12 novos | Total novo: 11184
  Pág   935 | +12 novos | Total novo: 11196
  Pág   936 | +12 novos | Total novo: 11208
  Pág   937 | +12 novos | Total novo: 11220
  Pág   938 | +12 novos | Total novo: 11232
  Pág   939 | +12 novos | Total novo: 11244
  Pág   940 | +12 novos | Total novo: 11256
  Pág   941 | +12 novos | Total novo: 11268
  Pág   942 | +12 novos | Total novo: 11280
  Pág   943 | +12 novos | Total novo: 11292
  Pág   944 | +12 novos | Total novo: 11304
  Pág   945 | +12 novos | Total novo: 11316
  Pág   946 | +12 novos | Total novo: 11328
  Pág   947 | +12 novos | Total novo: 11340
  Pág   948 | +12 novos | Total novo: 11352
  Pág   949 | +12 novos | Total novo: 11364
  Pág   950 | +12 novos | Total novo: 11376
  Pág   951 | +12 novos | Total novo: 11388
  Pág   952 | +12 novos | Total novo: 11400
  Pág   953 | +12 novos | Total novo: 11412
  Pág   954 | +12 novos | Total novo: 11424
  Pág   955 | +12 novos | Total novo: 11436
  Pág   956 | +12 novos | Total novo: 11448
  Pág   957 | +12 novos | Total novo: 11460
  Pág   958 | +12 novos | Total novo: 11472
  Pág   959 | +12 novos | Total novo: 11484
  Pág   960 | +12 novos | Total novo: 11496
  Pág   961 | +12 novos | Total novo: 11508
  Pág   962 | +12 novos | Total novo: 11520
  Pág   963 | +12 novos | Total novo: 11532
  Pág   964 | +12 novos | Total novo: 11544
  Pág   965 | +12 novos | Total novo: 11556
  Pág   966 | +12 novos | Total novo: 11568
  Pág   967 | +12 novos | Total novo: 11580
  Pág   968 | +12 novos | Total novo: 11592
  Pág   969 | +12 novos | Total novo: 11604
  Pág   970 | +12 novos | Total novo: 11616
  Pág   971 | +12 novos | Total novo: 11628
  Pág   972 | +12 novos | Total novo: 11640
  Pág   973 | +12 novos | Total novo: 11652
  Pág   974 | +12 novos | Total novo: 11664
  Pág   975 | +12 novos | Total novo: 11676
  Pág   976 | +12 novos | Total novo: 11688
  Pág   977 | +12 novos | Total novo: 11700
  Pág   978 | +12 novos | Total novo: 11712
  Pág   979 | +12 novos | Total novo: 11724
  Pág   980 | +12 novos | Total novo: 11736
  Pág   981 | +12 novos | Total novo: 11748
  Pág   982 | +12 novos | Total novo: 11760
  Pág   983 | +12 novos | Total novo: 11772
  Pág   984 | +12 novos | Total novo: 11784
  Pág   985 | +12 novos | Total novo: 11796
  Pág   986 | +12 novos | Total novo: 11808
  Pág   987 | +12 novos | Total novo: 11820
  Pág   988 | +12 novos | Total novo: 11832
  Pág   989 | +12 novos | Total novo: 11844
  Pág   990 | +12 novos | Total novo: 11856
  Pág   991 | +12 novos | Total novo: 11868
  Pág   992 | +12 novos | Total novo: 11880
  Pág   993 | +12 novos | Total novo: 11892
  Pág   994 | +12 novos | Total novo: 11904
  Pág   995 | +12 novos | Total novo: 11916
  Pág   996 | +12 novos | Total novo: 11928
  Pág   997 | +12 novos | Total novo: 11940
  Pág   998 | +12 novos | Total novo: 11952
  Pág   999 | +12 novos | Total novo: 11964
  Pág  1000 | +12 novos | Total novo: 11976
  Pág  1001 | +12 novos | Total novo: 11988
  Pág  1002 | +12 novos | Total novo: 12000
  Pág  1003 | +12 novos | Total novo: 12012
  Pág  1004 | +12 novos | Total novo: 12024
  Pág  1005 | +12 novos | Total novo: 12036
  Pág  1006 | +12 novos | Total novo: 12048
  Pág  1007 | +12 novos | Total novo: 12060
  Pág  1008 | +12 novos | Total novo: 12072
  Pág  1009 | +12 novos | Total novo: 12084
  Pág  1010 | +12 novos | Total novo: 12096
  Pág  1011 | +12 novos | Total novo: 12108
  Pág  1012 | +12 novos | Total novo: 12120
  Pág  1013 | +12 novos | Total novo: 12132
  Pág  1014 | +12 novos | Total novo: 12144
  Pág  1015 | +12 novos | Total novo: 12156
  Pág  1016 | +12 novos | Total novo: 12168
  Pág  1017 | +12 novos | Total novo: 12180
  Pág  1018 | +12 novos | Total novo: 12192
  Pág  1019 | +12 novos | Total novo: 12204
  Pág  1020 | +12 novos | Total novo: 12216
  Pág  1021 | +12 novos | Total novo: 12228
  Pág  1022 | +12 novos | Total novo: 12240
  Pág  1023 | +12 novos | Total novo: 12252
  Pág  1024 | +12 novos | Total novo: 12264
  Pág  1025 | +12 novos | Total novo: 12276
  Pág  1026 | +12 novos | Total novo: 12288
  Pág  1027 | +12 novos | Total novo: 12300
  Pág  1028 | +12 novos | Total novo: 12312
  Pág  1029 | +12 novos | Total novo: 12324
  Pág  1030 | +12 novos | Total novo: 12336
  Pág  1031 | +12 novos | Total novo: 12348
  Pág  1032 | +12 novos | Total novo: 12360
  Pág  1033 | +12 novos | Total novo: 12372
  Pág  1034 | +12 novos | Total novo: 12384
  Pág  1035 | +12 novos | Total novo: 12396
  Pág  1036 | +12 novos | Total novo: 12408
  Pág  1037 | +12 novos | Total novo: 12420
  Pág  1038 | +12 novos | Total novo: 12432
  Pág  1039 | +12 novos | Total novo: 12444
  Pág  1040 | +12 novos | Total novo: 12456
  Pág  1041 | +12 novos | Total novo: 12468
  Pág  1042 | +12 novos | Total novo: 12480
  Pág  1043 | +12 novos | Total novo: 12492
  Pág  1044 | +12 novos | Total novo: 12504
  Pág  1045 | +12 novos | Total novo: 12516
  Pág  1046 | +12 novos | Total novo: 12528
  Pág  1047 | +12 novos | Total novo: 12540
  Pág  1048 | +12 novos | Total novo: 12552
  Pág  1049 | +12 novos | Total novo: 12564
  Pág  1050 | +12 novos | Total novo: 12576
  Pág  1051 | + 1 novos | Total novo: 12577
  [OK] Varredura completa marcada.

Novos: 12577 | Total: 12577
Salvo em: C:\Users\andre\LEILÕES DE ARTE\bolsadearte_db.json
Fim: 21/03/2026 20:49:31
